Created Date,Contact_ID__c,Description,IsClosed,IsWon,Name,StageName,Type,Voice_Quality__c,CloseDate
2019-10-18T10:49:40.000Z,17271537200,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-18T11:39:40.000Z
2019-01-23T20:04:28.000Z,17815724905,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Good,2019-01-23T20:54:28.000Z
2019-10-25T09:11:47.000Z,18888811576,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Good,2019-10-25T10:01:47.000Z
2019-08-14T19:06:29.000Z,16176716701,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Good,2019-08-14T19:56:29.000Z
2019-03-06T14:00:43.000Z,14196581043,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-03-06T14:50:43.000Z
2019-09-01T02:59:25.000Z,16492611478,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-01T03:49:25.000Z
2019-06-18T17:40:54.000Z,14625178512,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-06-18T18:30:54.000Z
2019-08-25T22:11:10.000Z,17729218058,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Good,2019-08-25T23:01:10.000Z
2018-10-29T13:59:20.000Z,18516358372,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Good,2018-10-29T14:49:20.000Z
2019-04-01T03:50:26.000Z,17187497066,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-04-01T04:40:26.000Z
2019-01-01T22:27:12.000Z,13464880661,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-01T23:17:12.000Z
2019-06-10T10:37:08.000Z,19842595573,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-06-10T11:27:08.000Z
2019-09-04T13:30:20.000Z,12859114810,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-04T14:20:20.000Z
2019-03-09T13:20:08.000Z,15880429204,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-03-09T14:10:08.000Z
2018-11-27T00:07:35.000Z,14205910084,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2018-11-27T00:57:35.000Z
2019-01-02T17:35:02.000Z,13421534098,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-01-02T18:25:02.000Z
2019-06-16T13:42:25.000Z,16015105298,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-06-16T14:32:25.000Z
2018-12-20T08:41:52.000Z,13617483591,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-12-20T09:31:52.000Z
2018-10-28T07:57:47.000Z,12762123949,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2018-10-28T08:47:47.000Z
2018-11-05T12:14:28.000Z,13971595541,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-11-05T13:04:28.000Z
2019-10-19T19:35:29.000Z,15966266131,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-19T20:25:29.000Z
2019-08-20T03:17:40.000Z,17228188282,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-08-20T04:07:40.000Z
2019-04-18T22:01:03.000Z,17079931624,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Good,2019-04-18T22:51:03.000Z
2019-06-14T15:49:14.000Z,19386578856,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-06-14T16:39:14.000Z
2019-04-22T09:41:43.000Z,19168250007,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-04-22T10:31:43.000Z
2019-10-17T21:42:45.000Z,19453444309,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-17T22:32:45.000Z
2019-10-19T16:01:28.000Z,19501289471,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-19T16:51:28.000Z
2019-07-24T08:51:52.000Z,13779411176,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Good,2019-07-24T09:41:52.000Z
2018-10-29T21:11:41.000Z,19070289400,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2018-10-29T22:01:41.000Z
2019-10-06T13:06:30.000Z,14915966971,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Good,2019-10-06T13:56:30.000Z
2019-06-18T17:04:35.000Z,14275750215,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-06-18T17:54:35.000Z
2018-12-11T12:27:25.000Z,16299495414,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Good,2018-12-11T13:17:25.000Z
2019-05-28T02:06:03.000Z,16617679622,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Good,2019-05-28T02:56:03.000Z
2019-01-06T09:36:41.000Z,15031478932,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Good,2019-01-06T10:26:41.000Z
2019-02-19T21:16:27.000Z,19138427662,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-02-19T22:06:27.000Z
2019-02-23T04:14:44.000Z,15601894090,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-02-23T05:04:44.000Z
2019-01-18T13:11:18.000Z,18554122183,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-18T14:01:18.000Z
2018-12-02T20:08:22.000Z,15806649581,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Good,2018-12-02T20:58:22.000Z
2018-12-19T01:13:34.000Z,16194719391,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Good,2018-12-19T02:03:34.000Z
2019-01-31T12:03:55.000Z,13755973729,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-01-31T12:53:55.000Z
2019-07-30T23:21:24.000Z,19054281581,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-07-31T00:11:24.000Z
2019-08-31T05:50:30.000Z,16916164033,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-08-31T06:40:30.000Z
2019-08-01T18:22:14.000Z,12539312869,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-08-01T19:12:14.000Z
2019-06-05T15:41:29.000Z,12584750738,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-06-05T16:31:29.000Z
2019-09-14T11:03:58.000Z,13881541467,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-09-14T11:53:58.000Z
2019-05-26T20:19:20.000Z,13516077095,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-05-26T21:09:20.000Z
2019-02-04T10:34:54.000Z,15141435937,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-02-04T11:24:54.000Z
2019-05-22T05:29:23.000Z,19874805114,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-22T06:19:23.000Z
2018-12-30T13:47:05.000Z,12842456606,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2018-12-30T14:37:05.000Z
2019-09-05T22:45:02.000Z,18059696318,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-09-05T23:35:02.000Z
2018-12-27T06:54:54.000Z,12796351671,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2018-12-27T07:44:54.000Z
2019-03-13T22:56:03.000Z,18901131662,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-03-13T23:46:03.000Z
2018-12-17T13:10:02.000Z,15745521138,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Good,2018-12-17T14:00:02.000Z
2019-05-08T18:09:26.000Z,14113775438,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-08T18:59:26.000Z
2019-01-30T14:13:39.000Z,15983752784,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-30T15:03:39.000Z
2019-02-13T01:29:04.000Z,15096396668,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-02-13T02:19:04.000Z
2018-11-23T00:48:50.000Z,12800917476,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2018-11-23T01:38:50.000Z
2019-02-06T14:35:08.000Z,14539449998,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Good,2019-02-06T15:25:08.000Z
2019-09-29T10:47:37.000Z,19504703823,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-09-29T11:37:37.000Z
2019-04-20T00:32:04.000Z,13769286663,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Good,2019-04-20T01:22:04.000Z
2019-06-12T23:32:52.000Z,18276045176,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-06-13T00:22:52.000Z
2019-04-17T16:44:07.000Z,17546984769,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Good,2019-04-17T17:34:07.000Z
2019-02-28T07:52:37.000Z,12899828306,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Good,2019-02-28T08:42:37.000Z
2019-04-13T10:02:01.000Z,19167916177,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Good,2019-04-13T10:52:01.000Z
2019-10-25T22:45:25.000Z,15630927910,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-25T23:35:25.000Z
2019-04-15T01:33:16.000Z,12435934164,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-04-15T02:23:16.000Z
2019-03-29T14:09:18.000Z,19060183757,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-03-29T14:59:18.000Z
2019-05-18T18:28:46.000Z,16545682678,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Good,2019-05-18T19:18:46.000Z
2019-06-26T19:29:54.000Z,19559308665,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Good,2019-06-26T20:19:54.000Z
2019-08-13T09:24:22.000Z,18949877995,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-08-13T10:14:22.000Z
2019-01-26T23:16:34.000Z,17385592935,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-27T00:06:34.000Z
2019-03-29T04:14:59.000Z,14709716484,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-03-29T05:04:59.000Z
2019-03-07T06:32:36.000Z,15140888718,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-03-07T07:22:36.000Z
2019-05-03T23:47:21.000Z,12788661663,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-04T00:37:21.000Z
2018-12-08T08:27:46.000Z,15148295979,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2018-12-08T09:17:46.000Z
2019-04-09T05:15:32.000Z,16619823000,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-04-09T06:05:32.000Z
2019-04-03T09:16:24.000Z,17613476253,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-04-03T10:06:24.000Z
2019-01-25T02:51:38.000Z,16073566024,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-01-25T03:41:38.000Z
2019-05-24T11:21:22.000Z,16673120251,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-05-24T12:11:22.000Z
2019-07-06T03:54:07.000Z,15229676840,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-07-06T04:44:07.000Z
2019-07-10T15:24:14.000Z,16240285693,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-07-10T16:14:14.000Z
2019-10-16T09:21:10.000Z,19093839685,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-16T10:11:10.000Z
2019-06-19T01:22:36.000Z,14406286877,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Good,2019-06-19T02:12:36.000Z
2019-09-21T12:16:51.000Z,18532580036,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-09-21T13:06:51.000Z
2019-07-11T18:59:10.000Z,13431803848,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-07-11T19:49:10.000Z
2019-04-16T05:05:59.000Z,19390615058,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-04-16T05:55:59.000Z
2019-01-26T09:24:30.000Z,13465170567,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-26T10:14:30.000Z
2018-12-03T01:23:41.000Z,16804075850,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Good,2018-12-03T02:13:41.000Z
2019-01-22T06:57:33.000Z,16716332155,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-01-22T07:47:33.000Z
2019-08-14T03:29:54.000Z,18363246579,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Good,2019-08-14T04:19:54.000Z
2019-07-10T19:05:33.000Z,13419738927,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-07-10T19:55:33.000Z
2018-11-23T12:23:12.000Z,16695999869,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Good,2018-11-23T13:13:12.000Z
2019-09-24T20:26:36.000Z,15992152773,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Good,2019-09-24T21:16:36.000Z
2019-07-12T07:02:15.000Z,19605690326,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Good,2019-07-12T07:52:15.000Z
2018-12-04T07:05:33.000Z,12737308397,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Good,2018-12-04T07:55:33.000Z
2018-12-10T12:15:25.000Z,14248067530,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Good,2018-12-10T13:05:25.000Z
2019-03-14T12:21:58.000Z,19814740677,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-03-14T13:11:58.000Z
2018-12-16T03:48:31.000Z,14544222600,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Good,2018-12-16T04:38:31.000Z
2019-09-05T09:31:27.000Z,12598767804,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Good,2019-09-05T10:21:27.000Z
2019-03-27T04:30:40.000Z,13772367869,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-03-27T05:20:40.000Z
2019-10-20T06:30:07.000Z,17036647865,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-20T07:20:07.000Z
2019-05-10T07:13:06.000Z,14748413353,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-05-10T08:03:06.000Z
2019-06-05T04:50:51.000Z,18590322418,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-06-05T05:40:51.000Z
2019-02-02T09:54:19.000Z,17258792922,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-02-02T10:44:19.000Z
2018-11-13T22:50:16.000Z,14510412014,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2018-11-13T23:40:16.000Z
2019-09-25T08:46:00.000Z,19163618329,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-25T09:36:00.000Z
2018-10-29T01:15:44.000Z,19659974440,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-10-29T02:05:44.000Z
2019-04-11T11:17:20.000Z,19325757636,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-04-11T12:07:20.000Z
2019-08-23T21:08:06.000Z,15492210998,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-08-23T21:58:06.000Z
2019-05-04T11:27:04.000Z,13821614945,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-04T12:17:04.000Z
2019-09-20T22:04:58.000Z,15585636662,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-20T22:54:58.000Z
2019-09-02T08:28:21.000Z,15619341450,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-09-02T09:18:21.000Z
2019-05-21T11:38:08.000Z,18720550907,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Good,2019-05-21T12:28:08.000Z
2019-01-04T23:34:46.000Z,13369527351,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-01-05T00:24:46.000Z
2019-04-17T22:03:13.000Z,14686513856,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-04-17T22:53:13.000Z
2019-06-24T09:12:00.000Z,19870607696,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-06-24T10:02:00.000Z
2019-06-24T22:26:59.000Z,14340619003,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-06-24T23:16:59.000Z
2018-11-24T20:24:20.000Z,12395555364,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Good,2018-11-24T21:14:20.000Z
2019-06-12T16:50:47.000Z,16100586418,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-06-12T17:40:47.000Z
2019-05-27T06:54:08.000Z,13854038320,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Good,2019-05-27T07:44:08.000Z
2019-05-10T10:10:23.000Z,17117315095,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-05-10T11:00:23.000Z
2019-07-22T05:08:57.000Z,15748312690,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Good,2019-07-22T05:58:57.000Z
2019-04-20T14:33:56.000Z,18888513315,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Good,2019-04-20T15:23:56.000Z
2019-03-10T22:27:03.000Z,19531559816,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Good,2019-03-10T23:17:03.000Z
2019-10-13T14:31:03.000Z,13512480787,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-13T15:21:03.000Z
2019-10-01T03:32:44.000Z,15423541823,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-01T04:22:44.000Z
2019-10-24T15:00:55.000Z,19612529378,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-10-24T15:50:55.000Z
2019-06-10T03:25:49.000Z,18779594221,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Good,2019-06-10T04:15:49.000Z
2019-06-22T12:55:26.000Z,17792555822,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Good,2019-06-22T13:45:26.000Z
2018-12-01T07:22:16.000Z,18665522712,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2018-12-01T08:12:16.000Z
2019-03-10T05:21:29.000Z,13303729494,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-03-10T06:11:29.000Z
2018-11-01T08:52:33.000Z,17479100099,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2018-11-01T09:42:33.000Z
2018-12-20T13:05:03.000Z,14814877881,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2018-12-20T13:55:03.000Z
2019-09-01T09:52:35.000Z,16673301589,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-09-01T10:42:35.000Z
2019-08-28T20:35:12.000Z,15516878968,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-08-28T21:25:12.000Z
2019-04-28T00:59:56.000Z,13057911087,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-04-28T01:49:56.000Z
2019-05-14T03:19:18.000Z,19552862911,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-14T04:09:18.000Z
2019-10-01T14:41:11.000Z,12645060886,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-10-01T15:31:11.000Z
2019-10-07T16:41:29.000Z,14108479714,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-10-07T17:31:29.000Z
2018-10-31T09:09:54.000Z,18837318780,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2018-10-31T09:59:54.000Z
2019-01-10T01:11:56.000Z,17307792427,,TRUE,FALSE,Express Logistics SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-01-10T02:01:56.000Z
2019-10-10T11:29:26.000Z,15954634406,,TRUE,FALSE,University of AZ SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-10-10T12:19:26.000Z
2018-12-08T16:03:33.000Z,13544247364,,TRUE,FALSE,Burlington Textiles Weaving Plant Generator,Closed Lost,New Customer,Bad,2018-12-08T16:53:33.000Z
2019-06-14T16:43:03.000Z,17218480971,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Bad,2019-06-14T17:33:03.000Z
2019-09-10T03:38:23.000Z,14480190935,,TRUE,FALSE,United Oil Emergency Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-09-10T04:28:23.000Z
2019-02-25T07:21:22.000Z,14326645975,,TRUE,FALSE,Grand Hotels SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-02-25T08:11:22.000Z
2019-04-23T23:41:35.000Z,16936924366,,TRUE,FALSE,United Oil Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-24T00:31:35.000Z
2019-07-18T06:24:00.000Z,15214554152,,TRUE,FALSE,Grand Hotels Emergency Generators,Closed Lost,New Customer,Bad,2019-07-18T07:14:00.000Z
2018-11-08T01:52:48.000Z,16730567004,,TRUE,FALSE,United Oil Plant Standby Generators,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-08T02:42:48.000Z
2019-06-22T17:32:00.000Z,15799360317,,TRUE,FALSE,Dickenson Mobile Generators,Closed Lost,New Customer,Bad,2019-06-22T18:22:00.000Z
2019-05-13T11:47:12.000Z,19100244560,,TRUE,FALSE,United Oil Office Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-05-13T12:37:12.000Z
2019-07-04T01:22:20.000Z,15390215932,,TRUE,FALSE,Express Logistics Standby Generator,Closed Lost,New Customer,Bad,2019-07-04T02:12:20.000Z
2019-06-15T19:29:26.000Z,14607736526,,TRUE,FALSE,GenePoint Standby Generator,Closed Lost,New Customer,Bad,2019-06-15T20:19:26.000Z
2018-11-05T00:44:34.000Z,14779799513,,TRUE,FALSE,Grand Hotels Kitchen Generator,Closed Lost,Existing Customer - Upgrade,Bad,2018-11-05T01:34:34.000Z
2019-01-17T10:10:44.000Z,16137652763,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-01-17T11:00:44.000Z
2019-04-28T05:28:46.000Z,14873847341,,TRUE,FALSE,United Oil SLA,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-28T06:18:46.000Z
2019-04-03T08:38:54.000Z,14766281328,,TRUE,FALSE,Grand Hotels Guest Portable Generators,Closed Lost,Existing Customer - Upgrade,Bad,2019-04-03T09:28:54.000Z
2019-07-09T14:45:40.000Z,13730619025,,TRUE,FALSE,Edge Emergency Generator,Closed Lost,New Customer,Bad,2019-07-09T15:35:40.000Z
2019-09-22T09:46:16.000Z,14620885171,,TRUE,FALSE,University of AZ Portable Generators,Closed Lost,New Customer,Bad,2019-09-22T10:36:16.000Z
2019-01-05T04:29:17.000Z,19372109329,,TRUE,FALSE,Pyramid Emergency Generators,Closed Lost,,Good,2019-01-05T05:19:17.000Z
2019-04-15T07:16:17.000Z,14769542741,,TRUE,FALSE,Express Logistics Portable Truck Generators,Closed Lost,Existing Customer - Upgrade,Good,2019-04-15T08:06:17.000Z
2019-04-15T22:58:18.000Z,12439283067,,TRUE,FALSE,GenePoint Lab Generators,Closed Lost,,Good,2019-04-15T23:48:18.000Z
2019-03-30T23:12:42.000Z,14184641690,,TRUE,FALSE,GenePoint SLA,Closed Lost,Existing Customer - Upgrade,Good,2019-03-31T00:02:42.000Z
2019-04-15T07:35:00.000Z,14853622347,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-04-15T08:25:00.000Z
2019-09-15T10:54:47.000Z,15406734325,,TRUE,FALSE,Edge Installation,Closed Lost,Existing Customer - Upgrade,Good,2019-09-15T11:44:47.000Z
2018-12-18T07:36:58.000Z,17431324290,,TRUE,FALSE,Edge SLA,Closed Lost,Existing Customer - Upgrade,Good,2018-12-18T08:26:58.000Z
2019-10-01T16:41:53.000Z,19657150158,,TRUE,FALSE,United Oil Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-10-01T17:31:53.000Z
2019-05-18T15:12:18.000Z,17508597752,,TRUE,FALSE,Grand Hotels Generator Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-05-18T16:02:18.000Z
2019-03-19T16:06:56.000Z,18943878657,,TRUE,FALSE,United Oil Refinery Generators,Closed Lost,New Customer,Good,2019-03-19T16:56:56.000Z
2019-08-05T02:42:58.000Z,16295566342,,TRUE,FALSE,University of AZ Installations,Closed Lost,Existing Customer - Upgrade,Good,2019-08-05T03:32:58.000Z
